host,row,col,rack,shelf,slot,x,y,z,section,ibport,partner,bootnode
rs509-sp,d,2,d2,4,4,0,4,6,1,25,rs508,boot3
rs51,a,1,a1,4,2,0,0,6,1,20,rs52,boot3
rs51-sp,a,1,a1,4,2,0,0,6,1,20,rs52,boot3
rs510,d,2,d2,4,6,0,4,7,1,16,rs511,boot8
rs510-sp,d,2,d2,4,6,0,4,7,1,16,rs511,boot8
rs511,d,2,d2,4,6,0,4,7,1,17,rs510,boot8
rs511-sp,d,2,d2,4,6,0,4,7,1,17,rs510,boot8
rs512,d,2,d2,4,7,0,4,7,1,18,rs513,boot8
rs512-sp,d,2,d2,4,7,0,4,7,1,18,rs513,boot8
rs513,d,2,d2,4,7,0,4,7,1,19,rs512,boot8
rs513-sp,d,2,d2,4,7,0,4,7,1,19,rs512,boot8
rs514,d,2,d2,4,8,0,4,7,1,20,rs515,boot8
rs514-sp,d,2,d2,4,8,0,4,7,1,20,rs515,boot8
rs515,d,2,d2,4,8,0,4,7,1,21,rs514,boot8
rs515-sp,d,2,d2,4,8,0,4,7,1,21,rs514,boot8
rs516,d,2,d2,4,10,0,4,7,1,24,rs517,boot8
rs516-sp,d,2,d2,4,10,0,4,7,1,24,rs517,boot8
rs517,d,2,d2,4,10,0,4,7,1,25,rs516,boot8
rs517-sp,d,2,d2,4,10,0,4,7,1,25,rs516,boot8
rs518,d,2,d2,4,11,0,4,7,1,26,rs519,boot8
rs518-sp,d,2,d2,4,11,0,4,7,1,26,rs519,boot8
rs519,d,2,d2,4,11,0,4,7,1,27,rs518,boot8
rs519-sp,d,2,d2,4,11,0,4,7,1,27,rs518,boot8
rs52,a,1,a1,4,2,0,0,6,1,21,rs51,boot3
rs52-sp,a,1,a1,4,2,0,0,6,1,21,rs51,boot3
rs520,a,3,a3,1,0,1,0,0,2,16,rs521,boot6
rs520-sp,a,3,a3,1,0,1,0,0,2,16,rs521,boot6
rs521,a,3,a3,1,0,1,0,0,2,17,rs520,boot6
rs521-sp,a,3,a3,1,0,1,0,0,2,17,rs520,boot6
rs522,a,3,a3,1,1,1,0,0,2,18,rs523,boot6
rs522-sp,a,3,a3,1,1,1,0,0,2,18,rs523,boot6
rs523,a,3,a3,1,1,1,0,0,2,19,rs522,boot6
rs523-sp,a,3,a3,1,1,1,0,0,2,19,rs522,boot6
rs524,a,3,a3,1,2,1,0,0,2,20,rs525,boot6
rs524-sp,a,3,a3,1,2,1,0,0,2,20,rs525,boot6
rs525,a,3,a3,1,2,1,0,0,2,21,rs524,boot6
rs525-sp,a,3,a3,1,2,1,0,0,2,21,rs524,boot6
rs526,a,3,a3,1,4,1,0,0,2,24,rs527,boot6
rs526-sp,a,3,a3,1,4,1,0,0,2,24,rs527,boot6
rs527,a,3,a3,1,4,1,0,0,2,25,rs526,boot6
rs527-sp,a,3,a3,1,4,1,0,0,2,25,rs526,boot6
rs528,a,3,a3,1,6,1,0,1,2,16,rs529,boot1
rs528-sp,a,3,a3,1,6,1,0,1,2,16,rs529,boot1
rs529,a,3,a3,1,6,1,0,1,2,17,rs528,boot1
rs529-sp,a,3,a3,1,6,1,0,1,2,17,rs528,boot1
rs53,a,1,a1,4,4,0,0,6,1,24,rs54,boot3
rs53-sp,a,1,a1,4,4,0,0,6,1,24,rs54,boot3
rs530,a,3,a3,1,7,1,0,1,2,18,rs531,boot1
rs530-sp,a,3,a3,1,7,1,0,1,2,18,rs531,boot1
rs531,a,3,a3,1,7,1,0,1,2,19,rs530,boot1
rs531-sp,a,3,a3,1,7,1,0,1,2,19,rs530,boot1
rs532,a,3,a3,1,8,1,0,1,2,20,rs533,boot1
rs532-sp,a,3,a3,1,8,1,0,1,2,20,rs533,boot1
rs533,a,3,a3,1,8,1,0,1,2,21,rs532,boot1
rs533-sp,a,3,a3,1,8,1,0,1,2,21,rs532,boot1
rs534,a,3,a3,1,10,1,0,1,2,24,rs535,boot1
rs534-sp,a,3,a3,1,10,1,0,1,2,24,rs535,boot1
rs535,a,3,a3,1,10,1,0,1,2,25,rs534,boot1
rs535-sp,a,3,a3,1,10,1,0,1,2,25,rs534,boot1
rs536,a,3,a3,1,11,1,0,1,2,26,rs537,boot1
rs536-sp,a,3,a3,1,11,1,0,1,2,26,rs537,boot1
rs537,a,3,a3,1,11,1,0,1,2,27,rs536,boot1
rs537-sp,a,3,a3,1,11,1,0,1,2,27,rs536,boot1
rs538,a,3,a3,2,0,1,0,2,2,16,rs539,boot7
rs538-sp,a,3,a3,2,0,1,0,2,2,16,rs539,boot7
rs539,a,3,a3,2,0,1,0,2,2,17,rs538,boot7
rs539-sp,a,3,a3,2,0,1,0,2,2,17,rs538,boot7
rs54,a,1,a1,4,4,0,0,6,1,25,rs53,boot3
rs54-sp,a,1,a1,4,4,0,0,6,1,25,rs53,boot3
rs540,a,3,a3,2,1,1,0,2,2,18,rs541,boot7
rs540-sp,a,3,a3,2,1,1,0,2,2,18,rs541,boot7
rs541,a,3,a3,2,1,1,0,2,2,19,rs540,boot7
rs541-sp,a,3,a3,2,1,1,0,2,2,19,rs540,boot7
rs542,a,3,a3,2,2,1,0,2,2,20,rs543,boot7
rs542-sp,a,3,a3,2,2,1,0,2,2,20,rs543,boot7
rs543,a,3,a3,2,2,1,0,2,2,21,rs542,boot7
rs543-sp,a,3,a3,2,2,1,0,2,2,21,rs542,boot7
rs544,a,3,a3,2,4,1,0,2,2,24,rs545,boot7
rs544-sp,a,3,a3,2,4,1,0,2,2,24,rs545,boot7
rs545,a,3,a3,2,4,1,0,2,2,25,rs544,boot7
rs545-sp,a,3,a3,2,4,1,0,2,2,25,rs544,boot7
rs546,a,3,a3,2,6,1,0,3,2,16,rs547,boot5
rs546-sp,a,3,a3,2,6,1,0,3,2,16,rs547,boot5
rs547,a,3,a3,2,6,1,0,3,2,17,rs546,boot5
rs547-sp,a,3,a3,2,6,1,0,3,2,17,rs546,boot5
rs548,a,3,a3,2,7,1,0,3,2,18,rs549,boot5
rs548-sp,a,3,a3,2,7,1,0,3,2,18,rs549,boot5
rs549,a,3,a3,2,7,1,0,3,2,19,rs548,boot5
rs549-sp,a,3,a3,2,7,1,0,3,2,19,rs548,boot5
rs55,a,1,a1,4,6,0,0,7,1,17,login1,boot8
rs55-sp,a,1,a1,4,6,0,0,7,1,17,login1,boot8
rs550,a,3,a3,2,8,1,0,3,2,20,rs551,boot5
rs550-sp,a,3,a3,2,8,1,0,3,2,20,rs551,boot5
rs551,a,3,a3,2,8,1,0,3,2,21,rs550,boot5
rs551-sp,a,3,a3,2,8,1,0,3,2,21,rs550,boot5
rs552,a,3,a3,2,10,1,0,3,2,24,rs553,boot5
rs552-sp,a,3,a3,2,10,1,0,3,2,24,rs553,boot5
rs553,a,3,a3,2,10,1,0,3,2,25,rs552,boot5
rs553-sp,a,3,a3,2,10,1,0,3,2,25,rs552,boot5
rs554,a,3,a3,2,11,1,0,3,2,26,rs555,boot5
rs554-sp,a,3,a3,2,11,1,0,3,2,26,rs555,boot5
rs555,a,3,a3,2,11,1,0,3,2,27,rs554,boot5
rs555-sp,a,3,a3,2,11,1,0,3,2,27,rs554,boot5
rs556,a,3,a3,3,0,1,0,4,2,16,rs557,boot2
rs556-sp,a,3,a3,3,0,1,0,4,2,16,rs557,boot2
rs557,a,3,a3,3,0,1,0,4,2,17,rs556,boot2
rs557-sp,a,3,a3,3,0,1,0,4,2,17,rs556,boot2
rs558,a,3,a3,3,1,1,0,4,2,18,rs559,boot2
rs558-sp,a,3,a3,3,1,1,0,4,2,18,rs559,boot2
rs559,a,3,a3,3,1,1,0,4,2,19,rs558,boot2
rs559-sp,a,3,a3,3,1,1,0,4,2,19,rs558,boot2
rs56,a,1,a1,4,7,0,0,7,1,18,rs57,boot8
rs56-sp,a,1,a1,4,7,0,0,7,1,18,rs57,boot8
rs560,a,3,a3,3,2,1,0,4,2,20,rs561,boot2
rs560-sp,a,3,a3,3,2,1,0,4,2,20,rs561,boot2
rs561,a,3,a3,3,2,1,0,4,2,21,rs560,boot2
rs561-sp,a,3,a3,3,2,1,0,4,2,21,rs560,boot2
rs562,a,3,a3,3,4,1,0,4,2,24,rs563,boot2
rs562-sp,a,3,a3,3,4,1,0,4,2,24,rs563,boot2
rs563,a,3,a3,3,4,1,0,4,2,25,rs562,boot2
rs563-sp,a,3,a3,3,4,1,0,4,2,25,rs562,boot2
rs564,a,3,a3,3,6,1,0,5,2,16,rs565,boot4
rs564-sp,a,3,a3,3,6,1,0,5,2,16,rs565,boot4
rs565,a,3,a3,3,6,1,0,5,2,17,rs564,boot4
rs565-sp,a,3,a3,3,6,1,0,5,2,17,rs564,boot4
rs566,a,3,a3,3,7,1,0,5,2,18,rs567,boot4
rs566-sp,a,3,a3,3,7,1,0,5,2,18,rs567,boot4
rs567,a,3,a3,3,7,1,0,5,2,19,rs566,boot4
rs567-sp,a,3,a3,3,7,1,0,5,2,19,rs566,boot4
rs568,a,3,a3,3,8,1,0,5,2,20,rs569,boot4
rs568-sp,a,3,a3,3,8,1,0,5,2,20,rs569,boot4
rs569,a,3,a3,3,8,1,0,5,2,21,rs568,boot4
rs569-sp,a,3,a3,3,8,1,0,5,2,21,rs568,boot4
rs57,a,1,a1,4,7,0,0,7,1,19,rs56,boot8
rs57-sp,a,1,a1,4,7,0,0,7,1,19,rs56,boot8
rs570,a,3,a3,3,10,1,0,5,2,24,rs571,boot4
rs570-sp,a,3,a3,3,10,1,0,5,2,24,rs571,boot4
rs571,a,3,a3,3,10,1,0,5,2,25,rs570,boot4
rs571-sp,a,3,a3,3,10,1,0,5,2,25,rs570,boot4
rs572,a,3,a3,3,11,1,0,5,2,26,rs573,boot4
rs572-sp,a,3,a3,3,11,1,0,5,2,26,rs573,boot4
rs573,a,3,a3,3,11,1,0,5,2,27,rs572,boot4
rs573-sp,a,3,a3,3,11,1,0,5,2,27,rs572,boot4
rs574,a,3,a3,4,0,1,0,6,2,16,rs575,boot3
rs574-sp,a,3,a3,4,0,1,0,6,2,16,rs575,boot3
rs575,a,3,a3,4,0,1,0,6,2,17,rs574,boot3
rs575-sp,a,3,a3,4,0,1,0,6,2,17,rs574,boot3
rs576,a,3,a3,4,1,1,0,6,2,18,rs577,boot3
rs576-sp,a,3,a3,4,1,1,0,6,2,18,rs577,boot3
rs577,a,3,a3,4,1,1,0,6,2,19,rs576,boot3
rs577-sp,a,3,a3,4,1,1,0,6,2,19,rs576,boot3
rs578,a,3,a3,4,2,1,0,6,2,20,rs579,boot3
rs578-sp,a,3,a3,4,2,1,0,6,2,20,rs579,boot3
rs579,a,3,a3,4,2,1,0,6,2,21,rs578,boot3
rs579-sp,a,3,a3,4,2,1,0,6,2,21,rs578,boot3
rs58,a,1,a1,4,8,0,0,7,1,20,rs59,boot8
rs58-sp,a,1,a1,4,8,0,0,7,1,20,rs59,boot8
rs580,a,3,a3,4,4,1,0,6,2,24,rs581,boot3
rs580-sp,a,3,a3,4,4,1,0,6,2,24,rs581,boot3
rs581,a,3,a3,4,4,1,0,6,2,25,rs580,boot3
rs581-sp,a,3,a3,4,4,1,0,6,2,25,rs580,boot3
rs582,a,3,a3,4,6,1,0,7,2,16,rs583,boot8
rs582-sp,a,3,a3,4,6,1,0,7,2,16,rs583,boot8
rs583,a,3,a3,4,6,1,0,7,2,17,rs582,boot8
rs583-sp,a,3,a3,4,6,1,0,7,2,17,rs582,boot8
rs584,a,3,a3,4,7,1,0,7,2,18,rs585,boot8
rs584-sp,a,3,a3,4,7,1,0,7,2,18,rs585,boot8
rs585,a,3,a3,4,7,1,0,7,2,19,rs584,boot8
rs585-sp,a,3,a3,4,7,1,0,7,2,19,rs584,boot8
rs586,a,3,a3,4,8,1,0,7,2,20,rs587,boot8
rs586-sp,a,3,a3,4,8,1,0,7,2,20,rs587,boot8
rs587,a,3,a3,4,8,1,0,7,2,21,rs586,boot8
rs587-sp,a,3,a3,4,8,1,0,7,2,21,rs586,boot8
rs588,a,3,a3,4,10,1,0,7,2,24,rs589,boot8
rs588-sp,a,3,a3,4,10,1,0,7,2,24,rs589,boot8
rs589,a,3,a3,4,10,1,0,7,2,25,rs588,boot8
rs589-sp,a,3,a3,4,10,1,0,7,2,25,rs588,boot8
rs59,a,1,a1,4,8,0,0,7,1,21,rs58,boot8
rs59-sp,a,1,a1,4,8,0,0,7,1,21,rs58,boot8
rs590,a,3,a3,4,11,1,0,7,2,26,rs591,boot8
rs590-sp,a,3,a3,4,11,1,0,7,2,26,rs591,boot8
rs591,a,3,a3,4,11,1,0,7,2,27,rs590,boot8
rs591-sp,a,3,a3,4,11,1,0,7,2,27,rs590,boot8
rs592,b,3,b3,1,0,1,1,0,2,16,rs593,boot6
rs592-sp,b,3,b3,1,0,1,1,0,2,16,rs593,boot6
rs593,b,3,b3,1,0,1,1,0,2,17,rs592,boot6
rs593-sp,b,3,b3,1,0,1,1,0,2,17,rs592,boot6
rs594,b,3,b3,1,1,1,1,0,2,18,rs595,boot6
rs594-sp,b,3,b3,1,1,1,1,0,2,18,rs595,boot6
rs595,b,3,b3,1,1,1,1,0,2,19,rs594,boot6
rs595-sp,b,3,b3,1,1,1,1,0,2,19,rs594,boot6
rs596,b,3,b3,1,2,1,1,0,2,20,rs597,boot6
rs596-sp,b,3,b3,1,2,1,1,0,2,20,rs597,boot6
rs597,b,3,b3,1,2,1,1,0,2,21,rs596,boot6
rs597-sp,b,3,b3,1,2,1,1,0,2,21,rs596,boot6
rs598,b,3,b3,1,4,1,1,0,2,24,rs599,boot6
rs598-sp,b,3,b3,1,4,1,1,0,2,24,rs599,boot6
rs599,b,3,b3,1,4,1,1,0,2,25,rs598,boot6
rs599-sp,b,3,b3,1,4,1,1,0,2,25,rs598,boot6
rs6,a,1,a1,1,4,0,0,0,1,24,rs7,boot6
rs6-sp,a,1,a1,1,4,0,0,0,1,24,rs7,boot6
rs60,a,1,a1,4,10,0,0,7,1,24,rs61,boot8
rs60-sp,a,1,a1,4,10,0,0,7,1,24,rs61,boot8
rs600,b,3,b3,1,6,1,1,1,2,16,rs601,boot1
rs600-sp,b,3,b3,1,6,1,1,1,2,16,rs601,boot1
rs601,b,3,b3,1,6,1,1,1,2,17,rs600,boot1
rs601-sp,b,3,b3,1,6,1,1,1,2,17,rs600,boot1
rs602,b,3,b3,1,7,1,1,1,2,18,rs603,boot1
rs602-sp,b,3,b3,1,7,1,1,1,2,18,rs603,boot1
rs603,b,3,b3,1,7,1,1,1,2,19,rs602,boot1
rs603-sp,b,3,b3,1,7,1,1,1,2,19,rs602,boot1
rs604,b,3,b3,1,8,1,1,1,2,20,rs605,boot1
rs604-sp,b,3,b3,1,8,1,1,1,2,20,rs605,boot1
rs605,b,3,b3,1,8,1,1,1,2,21,rs604,boot1
rs605-sp,b,3,b3,1,8,1,1,1,2,21,rs604,boot1
rs606,b,3,b3,1,10,1,1,1,2,24,rs607,boot1
rs606-sp,b,3,b3,1,10,1,1,1,2,24,rs607,boot1
rs607,b,3,b3,1,10,1,1,1,2,25,rs606,boot1
rs607-sp,b,3,b3,1,10,1,1,1,2,25,rs606,boot1
rs608,b,3,b3,1,11,1,1,1,2,26,rs609,boot1
rs608-sp,b,3,b3,1,11,1,1,1,2,26,rs609,boot1
rs609,b,3,b3,1,11,1,1,1,2,27,rs608,boot1
rs609-sp,b,3,b3,1,11,1,1,1,2,27,rs608,boot1
rs61,a,1,a1,4,10,0,0,7,1,25,rs60,boot8
rs61-sp,a,1,a1,4,10,0,0,7,1,25,rs60,boot8
rs610,b,3,b3,2,0,1,1,2,2,16,rs611,boot7
rs610-sp,b,3,b3,2,0,1,1,2,2,16,rs611,boot7
rs611,b,3,b3,2,0,1,1,2,2,17,rs610,boot7
rs611-sp,b,3,b3,2,0,1,1,2,2,17,rs610,boot7
rs612,b,3,b3,2,1,1,1,2,2,18,rs613,boot7
rs612-sp,b,3,b3,2,1,1,1,2,2,18,rs613,boot7
rs613,b,3,b3,2,1,1,1,2,2,19,rs612,boot7
rs613-sp,b,3,b3,2,1,1,1,2,2,19,rs612,boot7
rs614,b,3,b3,2,2,1,1,2,2,20,rs615,boot7
rs614-sp,b,3,b3,2,2,1,1,2,2,20,rs615,boot7
rs615,b,3,b3,2,2,1,1,2,2,21,rs614,boot7
rs615-sp,b,3,b3,2,2,1,1,2,2,21,rs614,boot7
rs616,b,3,b3,2,4,1,1,2,2,24,rs617,boot7
rs616-sp,b,3,b3,2,4,1,1,2,2,24,rs617,boot7
rs617,b,3,b3,2,4,1,1,2,2,25,rs616,boot7
rs617-sp,b,3,b3,2,4,1,1,2,2,25,rs616,boot7
rs618,b,3,b3,2,6,1,1,3,2,16,rs619,boot5
rs618-sp,b,3,b3,2,6,1,1,3,2,16,rs619,boot5
rs619,b,3,b3,2,6,1,1,3,2,17,rs618,boot5
rs619-sp,b,3,b3,2,6,1,1,3,2,17,rs618,boot5
rs62,a,1,a1,4,11,0,0,7,1,26,rs63,boot8
rs62-sp,a,1,a1,4,11,0,0,7,1,26,rs63,boot8
rs620,b,3,b3,2,7,1,1,3,2,18,rs621,boot5
rs620-sp,b,3,b3,2,7,1,1,3,2,18,rs621,boot5
rs621,b,3,b3,2,7,1,1,3,2,19,rs620,boot5
rs621-sp,b,3,b3,2,7,1,1,3,2,19,rs620,boot5
rs622,b,3,b3,2,8,1,1,3,2,20,rs623,boot5
rs622-sp,b,3,b3,2,8,1,1,3,2,20,rs623,boot5
rs623,b,3,b3,2,8,1,1,3,2,21,rs622,boot5
rs623-sp,b,3,b3,2,8,1,1,3,2,21,rs622,boot5
rs624,b,3,b3,2,10,1,1,3,2,24,rs625,boot5
rs624-sp,b,3,b3,2,10,1,1,3,2,24,rs625,boot5
rs625,b,3,b3,2,10,1,1,3,2,25,rs624,boot5
rs625-sp,b,3,b3,2,10,1,1,3,2,25,rs624,boot5
rs626,b,3,b3,2,11,1,1,3,2,26,rs627,boot5
rs626-sp,b,3,b3,2,11,1,1,3,2,26,rs627,boot5
rs627,b,3,b3,2,11,1,1,3,2,27,rs626,boot5
rs627-sp,b,3,b3,2,11,1,1,3,2,27,rs626,boot5
rs628,b,3,b3,3,0,1,1,4,2,16,rs629,boot2
rs628-sp,b,3,b3,3,0,1,1,4,2,16,rs629,boot2
rs629,b,3,b3,3,0,1,1,4,2,17,rs628,boot2
rs629-sp,b,3,b3,3,0,1,1,4,2,17,rs628,boot2
rs63,a,1,a1,4,11,0,0,7,1,27,rs62,boot8
rs63-sp,a,1,a1,4,11,0,0,7,1,27,rs62,boot8
rs630,b,3,b3,3,1,1,1,4,2,18,rs631,boot2
rs630-sp,b,3,b3,3,1,1,1,4,2,18,rs631,boot2
rs631,b,3,b3,3,1,1,1,4,2,19,rs630,boot2
rs631-sp,b,3,b3,3,1,1,1,4,2,19,rs630,boot2
rs632,b,3,b3,3,2,1,1,4,2,20,rs633,boot2
rs632-sp,b,3,b3,3,2,1,1,4,2,20,rs633,boot2
rs633,b,3,b3,3,2,1,1,4,2,21,rs632,boot2
rs633-sp,b,3,b3,3,2,1,1,4,2,21,rs632,boot2
rs634,b,3,b3,3,4,1,1,4,2,24,rs635,boot2
rs634-sp,b,3,b3,3,4,1,1,4,2,24,rs635,boot2
rs635,b,3,b3,3,4,1,1,4,2,25,rs634,boot2
rs635-sp,b,3,b3,3,4,1,1,4,2,25,rs634,boot2
rs636,b,3,b3,3,6,1,1,5,2,16,rs637,boot4
rs636-sp,b,3,b3,3,6,1,1,5,2,16,rs637,boot4
rs637,b,3,b3,3,6,1,1,5,2,17,rs636,boot4
rs637-sp,b,3,b3,3,6,1,1,5,2,17,rs636,boot4
rs638,b,3,b3,3,7,1,1,5,2,18,rs639,boot4
rs638-sp,b,3,b3,3,7,1,1,5,2,18,rs639,boot4
rs639,b,3,b3,3,7,1,1,5,2,19,rs638,boot4
rs639-sp,b,3,b3,3,7,1,1,5,2,19,rs638,boot4
rs64,b,1,b1,1,0,0,1,0,1,16,rs65,boot6
rs64-sp,b,1,b1,1,0,0,1,0,1,16,rs65,boot6
rs640,b,3,b3,3,8,1,1,5,2,20,rs641,boot4
rs640-sp,b,3,b3,3,8,1,1,5,2,20,rs641,boot4
rs641,b,3,b3,3,8,1,1,5,2,21,rs640,boot4
rs641-sp,b,3,b3,3,8,1,1,5,2,21,rs640,boot4
rs642,b,3,b3,3,10,1,1,5,2,24,rs643,boot4
rs642-sp,b,3,b3,3,10,1,1,5,2,24,rs643,boot4
rs643,b,3,b3,3,10,1,1,5,2,25,rs642,boot4
rs643-sp,b,3,b3,3,10,1,1,5,2,25,rs642,boot4
rs644,b,3,b3,3,11,1,1,5,2,26,rs645,boot4
rs644-sp,b,3,b3,3,11,1,1,5,2,26,rs645,boot4
rs645,b,3,b3,3,11,1,1,5,2,27,rs644,boot4
rs645-sp,b,3,b3,3,11,1,1,5,2,27,rs644,boot4
rs646,b,3,b3,4,0,1,1,6,2,16,rs647,boot3
rs646-sp,b,3,b3,4,0,1,1,6,2,16,rs647,boot3
rs647,b,3,b3,4,0,1,1,6,2,17,rs646,boot3
rs647-sp,b,3,b3,4,0,1,1,6,2,17,rs646,boot3
rs648,b,3,b3,4,1,1,1,6,2,18,rs649,boot3
rs648-sp,b,3,b3,4,1,1,1,6,2,18,rs649,boot3
rs649,b,3,b3,4,1,1,1,6,2,19,rs648,boot3
rs649-sp,b,3,b3,4,1,1,1,6,2,19,rs648,boot3
rs65,b,1,b1,1,0,0,1,0,1,17,rs64,boot6
rs65-sp,b,1,b1,1,0,0,1,0,1,17,rs64,boot6
rs650,b,3,b3,4,2,1,1,6,2,20,rs651,boot3
rs650-sp,b,3,b3,4,2,1,1,6,2,20,rs651,boot3
rs651,b,3,b3,4,2,1,1,6,2,21,rs650,boot3
rs651-sp,b,3,b3,4,2,1,1,6,2,21,rs650,boot3
rs652,b,3,b3,4,4,1,1,6,2,24,rs653,boot3
rs652-sp,b,3,b3,4,4,1,1,6,2,24,rs653,boot3
rs653,b,3,b3,4,4,1,1,6,2,25,rs652,boot3
rs653-sp,b,3,b3,4,4,1,1,6,2,25,rs652,boot3
rs654,b,3,b3,4,6,1,1,7,2,16,rs655,boot8
rs654-sp,b,3,b3,4,6,1,1,7,2,16,rs655,boot8
rs655,b,3,b3,4,6,1,1,7,2,17,rs654,boot8
rs655-sp,b,3,b3,4,6,1,1,7,2,17,rs654,boot8
rs656,b,3,b3,4,7,1,1,7,2,18,rs657,boot8
rs656-sp,b,3,b3,4,7,1,1,7,2,18,rs657,boot8
rs657,b,3,b3,4,7,1,1,7,2,19,rs656,boot8
rs657-sp,b,3,b3,4,7,1,1,7,2,19,rs656,boot8
rs658,b,3,b3,4,8,1,1,7,2,20,rs659,boot8
rs658-sp,b,3,b3,4,8,1,1,7,2,20,rs659,boot8
rs659,b,3,b3,4,8,1,1,7,2,21,rs658,boot8
rs659-sp,b,3,b3,4,8,1,1,7,2,21,rs658,boot8
rs66,b,1,b1,1,1,0,1,0,1,18,rs67,boot6
rs66-sp,b,1,b1,1,1,0,1,0,1,18,rs67,boot6
rs660,b,3,b3,4,10,1,1,7,2,24,rs661,boot8
rs660-sp,b,3,b3,4,10,1,1,7,2,24,rs661,boot8
rs661,b,3,b3,4,10,1,1,7,2,25,rs660,boot8
rs661-sp,b,3,b3,4,10,1,1,7,2,25,rs660,boot8
rs662,b,3,b3,4,11,1,1,7,2,26,rs663,boot8
rs662-sp,b,3,b3,4,11,1,1,7,2,26,rs663,boot8
rs663,b,3,b3,4,11,1,1,7,2,27,rs662,boot8
rs663-sp,b,3,b3,4,11,1,1,7,2,27,rs662,boot8
rs664,c,3,c3,1,0,1,2,0,2,16,rs665,boot6
rs664-sp,c,3,c3,1,0,1,2,0,2,16,rs665,boot6
rs665,c,3,c3,1,0,1,2,0,2,17,rs664,boot6
rs665-sp,c,3,c3,1,0,1,2,0,2,17,rs664,boot6
rs666,c,3,c3,1,1,1,2,0,2,18,rs667,boot6
rs666-sp,c,3,c3,1,1,1,2,0,2,18,rs667,boot6
rs667,c,3,c3,1,1,1,2,0,2,19,rs666,boot6
rs667-sp,c,3,c3,1,1,1,2,0,2,19,rs666,boot6
rs668,c,3,c3,1,2,1,2,0,2,20,rs669,boot6
rs668-sp,c,3,c3,1,2,1,2,0,2,20,rs669,boot6
rs669,c,3,c3,1,2,1,2,0,2,21,rs668,boot6
rs669-sp,c,3,c3,1,2,1,2,0,2,21,rs668,boot6
rs67,b,1,b1,1,1,0,1,0,1,19,rs66,boot6
rs67-sp,b,1,b1,1,1,0,1,0,1,19,rs66,boot6
rs670,c,3,c3,1,4,1,2,0,2,24,rs671,boot6
rs670-sp,c,3,c3,1,4,1,2,0,2,24,rs671,boot6
rs671,c,3,c3,1,4,1,2,0,2,25,rs670,boot6
rs671-sp,c,3,c3,1,4,1,2,0,2,25,rs670,boot6
rs672,c,3,c3,1,6,1,2,1,2,16,rs673,boot1
rs672-sp,c,3,c3,1,6,1,2,1,2,16,rs673,boot1
rs673,c,3,c3,1,6,1,2,1,2,17,rs672,boot1
rs673-sp,c,3,c3,1,6,1,2,1,2,17,rs672,boot1
rs674,c,3,c3,1,7,1,2,1,2,18,rs675,boot1
rs674-sp,c,3,c3,1,7,1,2,1,2,18,rs675,boot1
rs675,c,3,c3,1,7,1,2,1,2,19,rs674,boot1
rs675-sp,c,3,c3,1,7,1,2,1,2,19,rs674,boot1
rs676,c,3,c3,1,8,1,2,1,2,20,rs677,boot1
rs676-sp,c,3,c3,1,8,1,2,1,2,20,rs677,boot1
rs677,c,3,c3,1,8,1,2,1,2,21,rs676,boot1
rs677-sp,c,3,c3,1,8,1,2,1,2,21,rs676,boot1
rs678,c,3,c3,1,10,1,2,1,2,24,rs679,boot1
rs678-sp,c,3,c3,1,10,1,2,1,2,24,rs679,boot1
rs679,c,3,c3,1,10,1,2,1,2,25,rs678,boot1
rs679-sp,c,3,c3,1,10,1,2,1,2,25,rs678,boot1
rs68,b,1,b1,1,2,0,1,0,1,20,rs69,boot6
rs68-sp,b,1,b1,1,2,0,1,0,1,20,rs69,boot6
rs680,c,3,c3,1,11,1,2,1,2,26,rs681,boot1
rs680-sp,c,3,c3,1,11,1,2,1,2,26,rs681,boot1
rs681,c,3,c3,1,11,1,2,1,2,27,rs680,boot1
rs681-sp,c,3,c3,1,11,1,2,1,2,27,rs680,boot1
rs682,c,3,c3,2,0,1,2,2,2,16,rs683,boot7
rs682-sp,c,3,c3,2,0,1,2,2,2,16,rs683,boot7
rs683,c,3,c3,2,0,1,2,2,2,17,rs682,boot7
rs683-sp,c,3,c3,2,0,1,2,2,2,17,rs682,boot7
rs684,c,3,c3,2,1,1,2,2,2,18,rs685,boot7
rs684-sp,c,3,c3,2,1,1,2,2,2,18,rs685,boot7
rs685,c,3,c3,2,1,1,2,2,2,19,rs684,boot7
rs685-sp,c,3,c3,2,1,1,2,2,2,19,rs684,boot7
rs686,c,3,c3,2,2,1,2,2,2,20,rs687,boot7
rs686-sp,c,3,c3,2,2,1,2,2,2,20,rs687,boot7
rs687,c,3,c3,2,2,1,2,2,2,21,rs686,boot7
rs687-sp,c,3,c3,2,2,1,2,2,2,21,rs686,boot7
rs688,c,3,c3,2,4,1,2,2,2,24,rs689,boot7
rs688-sp,c,3,c3,2,4,1,2,2,2,24,rs689,boot7
rs689,c,3,c3,2,4,1,2,2,2,25,rs688,boot7
rs689-sp,c,3,c3,2,4,1,2,2,2,25,rs688,boot7
rs69,b,1,b1,1,2,0,1,0,1,21,rs68,boot6
rs69-sp,b,1,b1,1,2,0,1,0,1,21,rs68,boot6
rs690,c,3,c3,2,6,1,2,3,2,16,rs691,boot5
rs690-sp,c,3,c3,2,6,1,2,3,2,16,rs691,boot5
rs691,c,3,c3,2,6,1,2,3,2,17,rs690,boot5
